sitename,address,city,dist,lat,lon
新北市澳底公園地下停車場站,新北市貢寮區仁愛路43號(近澳底公園籃球場),新北市,貢寮區,25.0168762,121.9459786
新北市貢寮市民活動中心站,新北市貢寮區長泰路18-2號(近貢寮街/長泰街口),新北市,貢寮區,25.0206106,121.9074514
新北市福隆火車站,新北市貢寮區福隆街2號(近福隆火車站),新北市,貢寮區,25.0159512,121.9445868
新北市水碓立體停車場站,新北市淡水區中山北路一段189號(近中山北路一段/大義街口),新北市,淡水區,25.1783577,121.4438581
全聯淡水中山店站,新北市淡水區中山北路二段102號(近新市國小),新北市,淡水區,25.1845305,121.4445948
7-ELEVEN 協元店站,新北市淡水區中山路176之2號(近淡水國小),新北市,淡水區,25.1741974,121.4413946
新北市淡水稽徵所旁機車場站,新北市淡水區中正路272號對面(近淡水郵局),新北市,淡水區,25.1716737,121.4383355
台北捷運淡水站,新北市淡水區中正路捷運站2號出口(近鼻頭街),新北市,淡水區,25.1716184,121.4381038
新北市文化機車立體停車場站,新北市淡水區文化路57號(近文化路/文化路59巷口),新北市,淡水區,25.1726548,121.4387431
淡江大學五虎崗停車場站,新北市淡水區水源街二段124號對面(近五虎崗球場),新北市,淡水區,25.1745948,121.4530409
新北市民生立體停車場站,新北市淡水區民生路27-1號(近新北市立圖書館淡水竹圍分館),新北市,淡水區,25.1379997,121.4617915
PGO 淡水民權店站,新北市淡水區民權路183之2號(近台北捷運竹圍站),新北市,淡水區,25.1343929,121.4596587
台北捷運竹圍站,新北市淡水區民權路捷運站1號出口(近捷運站機車轉乘停車場),新北市,淡水區,25.1349865,121.4596684
全聯淡水沙崙店站,新北市淡水區沙崙路50號(近淡水漁人碼頭),新北市,淡水區,25.1817079,121.4221534
全家淡水新莊店站,新北市淡水區淡金路一段166號(近登輝大道/北新路一段口),新北市,淡水區,25.1801459,121.4539838
聖約翰科技大學站,新北市淡水區淡金路四段499號(近聖約翰科技大學機車停車場),新北市,淡水區,25.2265331,121.4515178
新北市養工處淡水濱海路站,新北市淡水區濱海路一段人行道路(近家樂福淡新店),新北市,淡水區,25.1891602,121.4424005
深坑帝品苑前停車場站,新北市深坑區北深路三段165號旁(近東南科技大學),新北市,深坑區,25.0034598,121.6019545
中油坤業深坑加油站,新北市深坑區北深路三段7號(近福容大飯店台北二館),新北市,深坑區,25.0007285,121.6105644
新北市大豐公園附設停車場站,新北市新店區二十張路143之1號(近二十張路/中正路418巷口),新北市,新店區,24.9789498,121.5357444
新北市新店高中地下停車場站,新北市新店區三民路161號(近三民路/百忍街43巷3弄交叉口),新北市,新店區,24.9742319,121.5341234
新店三民公園站,新北市新店區三民路22巷旁(近新店三民圖書閱覽室),新北市,新店區,24.9717303,121.5366031
宏佳騰新店中正店站,新北市新店區中正路493-6號 (近中正路/民權路口),新北市,新店區,24.9830414,121.5336025
台亞新店中興路加油站,新北市新店區中興路三段131號(近捷運大坪林站1號出口),新北市,新店區,24.9790934,121.5444041
新北市中興低碳停車場站,新北市新店區中興路三段6號(近家樂福新店店),新北市,新店區,24.9771524,121.547288
台北捷運新店站,新北市新店區北宜路一段2號(近新加州景觀旅館),新北市,新店區,24.9578506,121.5375994
新北市北新地下停車場站,新北市新店區北新路1段92號(近捷運新店區公所站),新北市,新店區,24.9636882,121.5167146
Gogoro 新店北新服務中心站,新北市新店區北新路三段211巷11號(近台北矽谷國際會議中心),新北市,新店區,24.9852868,121.5396541
新北市央北新村平面停車場站,新北市新店區央北一路及斯馨二路交叉口(近央北新村平面停車場),新北市,新店區,24.9787313,121.5283467
Gogoro 新店民權門市站,新北市新店區民權路188號(近中正路/民權路口),新北市,新店區,24.9829491,121.5342221
中油欣欣加油站,新北市新店區安和路三段35號(近陽光運動公園),新北市,新店區,24.9813938,121.5173408
中油華城加油站,新北市新店區安康路一段319號(近安康路/安華路口),新北市,新店區,24.963542,121.5220911
中油車子路加油站,新北市新店區安康路二段269號(近安康路/車子路口),新北市,新店區,24.9577049,121.5041703
全家新店城泰店站,新北市新店區安康路三段311號(近新北市雙城國小),新北市,新店區,24.9514679,121.4857076
全家新店德順店站,新北市新店區安德街120巷6號(近安德街119號對面),新北市,新店區,24.960752,121.508989
新北市建國公有停車場站,新北市新店區建國路356-1號(近建國路/復興路口),新北市,新店區,24.986593,121.5373068
新北市寶橋立體停車場站,新北市新店區寶橋路10號(近北新國小),新北市,新店區,24.974504,121.545719
全家新店福興店站,新北市新店區寶興路43號(近寶興路/寶興便道口),新北市,新店區,24.9737316,121.5491906
新莊鴻寶站,新北市新莊區中正路16號(近中正路/化成路口),新北市,新莊區,25.0422175,121.4652893
新北市新莊國中運動場地下停車場B1F站,新北市新莊區中正路251巷(地下一樓機車停車場)(近新莊國中運動場地下停車場),新北市,新莊區,25.0354319,121.452037
中油新樹加油站,新北市新莊區中正路501號(近中正路/新樹路口),新北市,新莊區,25.0335611,121.440672
Gogoro 新莊中正服務中心站,新北市新莊區中正路57號(近捷運頭前庄站3號出口),新北市,新莊區,25.039559,121.4620204
中油永錡中正加油站,新北市新莊區中正路692-8號(近中正路/明志路口),新北市,新莊區,25.028354,121.4197262
全家新莊龍鳳店站,新北市新莊區中正路729號 (近丹鳳站2號出口),新北市,新莊區,25.0287761,121.422867
全聯新莊龍安店站,新北市新莊區中正路893巷2之1號(近迴龍捷運站3號出口對面),新北市,新莊區,25.02089,121.413031
台北捷運丹鳳站,新北市新莊區中正路捷運站1號出口(近捷運站機車轉乘停車場/貴鳳街口),新北市,新莊區,25.0363039,121.4524761
台北捷運輔大站(4號出口),新北市新莊區中正路捷運站4號出口(近捷運站機車轉乘停車場),新北市,新莊區,25.031423,121.4307293
全家新莊福前店站,新北市新莊區中原東路56號(近福前街/中原東路交叉口),新北市,新莊區,25.0545852,121.4639314
台灣聯通中原場站,新北市新莊區中原路520號旁空地(近消防局中港分隊),新北市,新莊區,25.0546708,121.4462101
Gogoro 新莊中華服務中心站,新北市新莊區中華路二段201號(近中華路二段/昌中橋口),新北市,新莊區,25.0526517,121.452122
新北市台65高架橋下停車場站,新北市新莊區中環路三段與幸福路交叉口(近台65橋下橋墩P32柱),新北市,新莊區,25.0490425,121.4420944
A3 新北產業園區站,新北市新莊區五工路37號(近五工路/福慧路口),新北市,新莊區,25.0617119,121.4588938
中油五股工業區加油站,新北市新莊區五工路99-3號(近五工路/五工五路口),新北市,新莊區,25.06475,121.456031
Gogoro 新莊仁愛服務中心站,新北市新莊區仁愛街30​、32號(仁愛街/建中街口),新北市,新莊區,25.0364461,121.4443232
超傑科技站,新北市新莊區化成路349巷14號(近頭前國小),新北市,新莊區,25.0565804,121.4650923
全家新莊新市店站,新北市新莊區化成路431巷76號(近化成路431巷/福前街口),新北市,新莊區,25.0599021,121.4625903
全聯新莊幸福店站,新北市新莊區幸福路501號(近幸福路78巷口對面),新北市,新莊區,25.049322,121.4564834
Gogoro 新莊幸福店站,新北市新莊區幸福路728號(近新莊佳瑪百貨),新北市,新莊區,25.0492526,121.4490228
全聯新莊建中店站,新北市新莊區建中街62號(近新泰路/建中街口),新北市,新莊區,25.037335,121.448076
車太炫自助洗車新莊輔大店站,新北市新莊區建國一路133號(近好市多Costco新莊店),新北市,新莊區,25.0267912,121.435306
新北市後港公園地下停車場B1F站,新北市新莊區後港一路19號(地下一樓機車停車場)(近後港公園),新北市,新莊區,25.0260716,121.4240119
eReady 新莊思源店站,新北市新莊區思源路245號(近思源路/思源路241巷口),新北市,新莊區,25.0472054,121.4596612
新莊福營休閒廣場站,新北市新莊區富國路176巷(近鴻金寶麻吉影城),新北市,新莊區,25.0240932,121.4241226
新北市養工處新莊復興路一段站,新北市新莊區復興路一段37號對面(近新北市立新莊棒球場),新北市,新莊區,25.0421672,121.4466366
HiLife 北縣莊國店站,新北市新莊區復興路二段31號(近中港三角公園),新北市,新莊區,25.0441575,121.454367
台亞新莊化成路加油站,新北市新莊區新北大道二段167號(近新北大道二段/化成路口),新北市,新莊區,25.0610173,121.4649403
A4 新莊副都心站,新北市新莊區新北大道四段188號(近A4新莊副都心站1號出口),新北市,新莊區,25.0593624,121.4461393
宏佳騰新莊中正店站,新北市新莊區新莊路6號(近中正路 / 明中街口),新北市,新莊區,25.0378722,121.4592221
北基幸運加油站,新北市新莊區新樹路140-1號(近新樹路/建國一路口),新北市,新莊區,25.02315,121.4352377
台北捷運輔大站(3號出口),新北市新莊區福營路捷運站3號出口(近捷運站機車轉乘停車場),新北市,新莊區,25.022835,121.412849
新莊頭前運動公園站,新北市新莊區頭前路與福前街交叉口(頭前路與福前街交叉口),新北市,新莊區,25.0525376,121.4637466
新北市瑞芳區立體停車場站,新北市瑞芳區民權街3之1號(近瑞芳區立體停車場),新北市,瑞芳區,25.1080608,121.8082216
全家瑞芳龍川店站,新北市瑞芳區明燈路三段101之1號(近瑞芳火車站),新北市,瑞芳區,25.1085028,121.8040986
中油海濱加油站,新北市瑞芳區海濱路157之2號(近海濱路/濱二路口),新北市,瑞芳區,25.1218613,121.8294613
HiLife 瑞芳瑞濱店站,新北市瑞芳區瑞濱路67號(近台塑豫章濱加油站),新北市,瑞芳區,25.120687,121.822299
新北市水湳洞遊客中心站,新北市瑞芳區濂洞里洞頂路155-8號(近濂洞國小),新北市,瑞芳區,25.1218902,121.8616809
新北市臺電公司北部展示館站,新北市萬里區野柳里八斗60號(近台電第二核能發電廠口),新北市,萬里區,25.2031995,121.68515
新北市野柳地質公園站,新北市萬里區野柳里港東路155號對面(近野柳地質公園停車場),新北市,萬里區,25.2038901,121.6882861
北基基金加油站,新北市萬里區萬里加投19之5號(近大鵬國小),新北市,萬里區,25.214719,121.644585
中油萬里加油站,新北市萬里區龜吼里美崙31-1號(近中油電力公司萬里服務所),新北市,萬里區,25.19549148,121.6888154
中油永錡彭厝加油站,新北市樹林區八德街395號(近環河路/八德街交接口),新北市,樹林區,24.9716207,121.4155721
新北市養工處樹林三多路站,新北市樹林區三多路與羌竂街交叉口(近新北市樹林區三多國民中學),新北市,樹林區,25.0063985,121.4149689
HiLife 北縣樹俊店站,新北市樹林區三俊街254號(近三俊街/三俊街252巷口),新北市,樹林區,25.0145853,121.4214065
Gogoro 樹林三俊門市站,新北市樹林區三俊街288號(近三俊街/成功街口),新北市,樹林區,25.014167,121.42254
中油大慶加油站,新北市樹林區三興路50號(近三興路/大慶街口),新北市,樹林區,25.014554,121.3949831
家樂福樹林店站,新北市樹林區大安路118號(近大安路/保安街一段口),新北市,樹林區,24.9973154,121.4214216
新北市養工處樹林大安路站,新北市樹林區大安路118號(近家樂福樹林店),新北市,樹林區,24.9973154,121.4214216
中油永錡保安加油站,新北市樹林區大安路179號(近家樂福樹林店),新北市,樹林區,24.9961322,121.4212601
家樂福北大店B2F站,新北市樹林區大雅路288號(地下二樓機車停車場)(近大雅路/學勤路口),新北市,樹林區,24.9475018,121.3801628
新北市臺北大學特定區停一停車場站,新北市樹林區大義路與學城路口(近臺北大學特定區停一停車場),新北市,樹林區,24.9460633,121.3778046
臺鐵臺北貨運所南樹林車站,新北市樹林區中山路二段230號(近中山路二段/東興街口),新北市,樹林區,24.9804327,121.4089702
中油三多加油站,新北市樹林區中正路433號(近中正路/三多路口),新北市,樹林區,25.0085566,121.4155419
全家樹林三德店站,新北市樹林區中正路482號(近中正路/三德街交叉口),新北市,樹林區,25.01293,121.4126502
中油金樹林加油站,新北市樹林區中華路365號(近中山地下道),新北市,樹林區,24.980203,121.414181
樹林柑園市民活動中心站,新北市樹林區佳園路三段128號(近柑園市民活動中心),新北市,樹林區,24.9508465,121.3861024
樹林彭厝市民活動中心站,新北市樹林區國凱街65號(近彭厝派出所),新北市,樹林區,24.9799977,121.4220804
新北市第七立體停車場站,新北市樹林區復興路202號(近第七立體停車場),新北市,樹林區,24.9906252,121.4196978
新北市第八平面停車場站,新北市樹林區復興路390巷20號(近大安路/復興路390巷口),新北市,樹林區,24.9860435,121.4144847
樹林三多市民活動中心站,新北市樹林區福興街17號(近三多市民活動中心),新北市,樹林區,25.0164961,121.4043828
全聯三峽北大店站,新北市樹林區學勤路209.211號(近學勤路/大義路口),新北市,樹林區,24.9477687,121.3789401
臺鐵臺北貨運所樹林車站,新北市樹林區樹北里鎮前街112號(前鎮街122號旁),新北市,樹林區,24.9914074,121.4246008
新北市樹林區公所站,新北市樹林區鎮前街93號(近樹林區公所),新北市,樹林區,24.9899572,121.4246808
Gogoro 蘆洲三民服務中心站,新北市蘆洲區三民路140號(近國立空中大學),新北市,蘆洲區,25.0878182,121.4707082
PGO 蘆洲三民店站,新北市蘆洲區三民路237號(近三民路/中正路174巷口),新北市,蘆洲區,25.0886981,121.4690194
中油蘆洲加油站,新北市蘆洲區三民路99號(近新北市蘆洲區公所),新北市,蘆洲區,25.0853567,121.4731223
蘆洲三民機車平面停車場站,新北市蘆洲區三民路與復興路交叉口(近三民高中站),新北市,蘆洲區,25.088788,121.478149
北基蘆洲加油站,新北市蘆洲區中山一路310號(近中山一路/中山二路口),新北市,蘆洲區,25.0773612,121.4693565
新北市仁愛立體停車場站,新北市蘆洲區民權路139號旁(仁愛國小對面),新北市,蘆洲區,25.090488,121.4715603
新北市鷺江立體停車場站,新北市蘆洲區民權路26號(近民權路/民權路3巷口),新北市,蘆洲區,25.086046,121.4767357
蘆洲永平廣場站,新北市蘆洲區永平街1號(近新北市立圖書館蘆洲永平分館),新北市,蘆洲區,25.0903409,121.459313
新北市鴨母港平面停車場站,新北市蘆洲區永安南路二段與環堤大道交叉處(近鴨母港抽水站),新北市,蘆洲區,25.0827875,121.4559626
