"id","Date","Open","High","Low","Adj Close","Volume","Close","Tickers"
,"2016-02-03",145,146,144.5,113.07115936279297,70465000,146,"2330.TW"
,"2016-02-15",142,146.5,142,112.29669952392578,72875000,145,"2330.TW"
,"2016-02-16",146,148,145.5,114.23283386230469,55006000,147.5,"2330.TW"
,"2016-02-17",149,149,147,114.6200942993164,38453000,148,"2330.TW"
,"2016-02-18",150,151,149.5,116.94344329833984,61657000,151,"2330.TW"
,"2016-02-19",149,151,149,116.94344329833984,35668000,151,"2330.TW"
,"2016-02-22",149.5,152.5,149.5,116.94344329833984,27003000,151,"2330.TW"
,"2016-02-23",150.5,151,149,115.78179168701172,22302000,149.5,"2330.TW"
,"2016-02-24",149.5,150.5,147,114.6200942993164,22026000,148,"2330.TW"
,"2016-02-25",149,151,148.5,116.55620574951172,25202000,150.5,"2330.TW"
,"2016-02-26",151,151.5,148,115.39452362060547,37655000,149,"2330.TW"
,"2016-03-01",148.5,152,148.5,117.71793365478516,38629000,152,"2330.TW"
,"2016-03-02",154,154.5,153,118.4924087524414,36010000,153,"2330.TW"
,"2016-03-03",154,154.5,153,119.26683044433594,28822000,154,"2330.TW"
,"2016-03-04",153,153.5,151.5,118.10513305664062,32794000,152.5,"2330.TW"
,"2016-03-07",152.5,153.5,151,117.71793365478516,23906000,152,"2330.TW"
,"2016-03-08",151,152,149.5,117.71793365478516,35683000,152,"2330.TW"
,"2016-03-09",152,153,150.5,118.4924087524414,24004000,153,"2330.TW"
,"2016-03-10",153,154.5,151.5,119.6540756225586,28302000,154.5,"2330.TW"
,"2016-03-11",154.5,155,153,120.04129791259766,29566000,155,"2330.TW"
,"2016-03-14",156.5,157.5,155.5,120.81573486328125,32751000,156,"2330.TW"
,"2016-03-15",155,156.5,153,119.6540756225586,28689000,154.5,"2330.TW"
,"2016-03-16",155.5,156,154,120.81573486328125,30962000,156,"2330.TW"
,"2016-03-17",159.5,160,157.5,122.75189208984375,48193000,158.5,"2330.TW"
,"2016-03-18",158.5,159.5,158.5,123.52635955810547,55975000,159.5,"2330.TW"
,"2016-03-21",160,160,158,123.9135971069336,26100000,160,"2330.TW"
,"2016-03-22",159.5,159.5,157,122.75189208984375,25809000,158.5,"2330.TW"
,"2016-03-23",158.5,159.5,158,123.52635955810547,27478000,159.5,"2330.TW"
,"2016-03-24",158,159,157,122.75189208984375,24853000,158.5,"2330.TW"
,"2016-03-25",158.5,159,157,122.36463928222656,10175000,158,"2330.TW"
,"2016-03-28",158,159,157,123.13915252685547,15268000,159,"2330.TW"
,"2016-03-29",158.5,159.5,158,123.13915252685547,18977000,159,"2330.TW"
,"2016-03-30",158.5,162,158.5,125.0752944946289,43616000,161.5,"2330.TW"
,"2016-03-31",162,163,159,125.46253204345703,49433000,162,"2330.TW"
,"2016-04-01",161,161,157.5,122.75189208984375,31564000,158.5,"2330.TW"
,"2016-04-06",155.5,156,153.5,118.8796157836914,58134000,153.5,"2330.TW"
,"2016-04-07",155,155,152.5,119.6540756225586,35238000,154.5,"2330.TW"
,"2016-04-08",154,158,154,121.97744750976562,41032000,157.5,"2330.TW"
,"2016-04-11",156,159,155.5,122.75189208984375,21758000,158.5,"2330.TW"
,"2016-04-12",157.5,159.5,157.5,122.75189208984375,14859000,158.5,"2330.TW"
,"2016-04-13",160,162,159.5,125.0752944946289,39611000,161.5,"2330.TW"
,"2016-04-14",162,162.5,160,125.0752944946289,31338000,161.5,"2330.TW"
,"2016-04-15",157,160,156,123.52635955810547,48779000,159.5,"2330.TW"
,"2016-04-18",158,158.5,157.5,122.36463928222656,20279000,158,"2330.TW"
,"2016-04-19",160,161,157,121.97744750976562,26577000,157.5,"2330.TW"
,"2016-04-20",157.5,158,154,119.26683044433594,40996000,154,"2330.TW"
,"2016-04-21",156,157,154,121.59024810791016,29723000,157,"2330.TW"
,"2016-04-22",155.5,158,155,121.20297241210938,28990000,156.5,"2330.TW"
,"2016-04-25",156.5,157.5,156,121.97744750976562,14306000,157.5,"2330.TW"
,"2016-04-26",156.5,158.5,156.5,122.36463928222656,18119000,158,"2330.TW"
,"2016-04-27",156,157.5,155.5,121.20297241210938,28845000,156.5,"2330.TW"
,"2016-04-28",157.5,158,153,118.4924087524414,48915000,153,"2330.TW"
,"2016-04-29",151,151,149,116.16899108886719,66445000,150,"2330.TW"
,"2016-05-03",148,148.5,146.5,114.23283386230469,68550000,147.5,"2330.TW"
,"2016-05-04",147,149,146.5,113.84562683105469,52973000,147,"2330.TW"
,"2016-05-05",147.5,148.5,146,114.23283386230469,38269000,147.5,"2330.TW"
,"2016-05-06",148.5,148.5,147,114.6200942993164,36510000,148,"2330.TW"
,"2016-05-09",148.5,149,146.5,114.23283386230469,38478000,147.5,"2330.TW"
,"2016-05-10",147,148,146.5,113.84562683105469,29785000,147,"2330.TW"
,"2016-05-11",148.5,149,146.5,113.84562683105469,40057000,147,"2330.TW"
,"2016-05-12",147,148,146,113.07115936279297,23749000,146,"2330.TW"
,"2016-05-13",145,145.5,143,111.52224731445312,60038000,144,"2330.TW"
,"2016-05-16",143,145.5,143,111.90950012207031,31133000,144.5,"2330.TW"
,"2016-05-17",145.5,147,145,113.84562683105469,30277000,147,"2330.TW"
,"2016-05-18",146,147,145,113.84562683105469,31057000,147,"2330.TW"
,"2016-05-19",148,148.5,145.5,113.84562683105469,35132000,147,"2330.TW"
,"2016-05-20",147.5,149.5,147,115.0073013305664,36306000,148.5,"2330.TW"
,"2016-05-23",150.5,154.5,149.5,119.26683044433594,50127000,154,"2330.TW"
,"2016-05-24",152.5,153.5,151,116.94344329833984,24470000,151,"2330.TW"
,"2016-05-25",153.5,155,152.5,119.6540756225586,30719000,154.5,"2330.TW"
,"2016-05-26",154.5,155,153.5,120.04129791259766,17196000,155,"2330.TW"
,"2016-05-27",156,156.5,154.5,121.20297241210938,22992000,156.5,"2330.TW"
,"2016-05-30",157,158,155,121.59024810791016,36339000,157,"2330.TW"
,"2016-05-31",156.5,157.5,155,121.20297241210938,69656000,156.5,"2330.TW"
,"2016-06-01",156,159,156,123.13915252685547,26926000,159,"2330.TW"
,"2016-06-02",159,160,158,123.13915252685547,21977000,159,"2330.TW"
,"2016-06-03",159,160.5,159,124.30083465576172,31853000,160.5,"2330.TW"
,"2016-06-06",161,162,160,124.68804168701172,28757000,161,"2330.TW"
,"2016-06-07",161.5,163.5,161,125.46253204345703,47046000,162,"2330.TW"
,"2016-06-08",164,166,163.5,128.1731414794922,45214000,165.5,"2330.TW"
,"2016-06-13",161,162.5,161,125.46253204345703,48750000,162,"2330.TW"
,"2016-06-14",161,163,161,125.46253204345703,27509000,162,"2330.TW"
,"2016-06-15",162,163,161,126.23695373535156,29270000,163,"2330.TW"
,"2016-06-16",161.5,162.5,159.5,124.30083465576172,24408000,160.5,"2330.TW"
,"2016-06-17",162.5,164.5,162,126.23695373535156,30633000,163,"2330.TW"
,"2016-06-20",164.5,165,163,126.23695373535156,24911000,163,"2330.TW"
,"2016-06-21",164,165.5,163.5,128.1731414794922,27970000,165.5,"2330.TW"
,"2016-06-22",164.5,166,163.5,128.56036376953125,30359000,166,"2330.TW"
,"2016-06-23",165.5,166,164,127.01145935058594,22494000,164,"2330.TW"
,"2016-06-24",164,164,154.5,123.13915252685547,86547000,159,"2330.TW"
,"2016-06-27",154.5,156,154,125.15117645263672,42874000,155.5,"2330.TW"
,"2016-06-28",155.5,157.5,155,126.35847473144531,1327000,157,"2330.TW"
,"2016-06-29",158.5,160,158,127.96809387207031,31514000,159,"2330.TW"
,"2016-06-30",161,163,159.5,130.7850341796875,42398000,162.5,"2330.TW"
,"2016-07-01",164.5,166,163.5,133.6019287109375,36212000,166,"2330.TW"
,"2016-07-04",165.5,166.5,164.5,133.6019287109375,25724000,166,"2330.TW"
,"2016-07-05",165,165.5,164,131.9922637939453,16346000,164,"2330.TW"
,"2016-07-06",163,163,160.5,129.98020935058594,34803000,161.5,"2330.TW"
,"2016-07-07",163.5,165,163,132.39466857910156,23769000,164.5,"2330.TW"
,"2016-07-08",164.5,164.5,164.5,132.39466857910156,0,164.5,"2330.TW"
,"2016-07-11",170,170.5,168.5,136.8212890625,50643000,170,"2330.TW"
,"2016-07-12",171,171.5,169.5,137.62608337402344,41961000,171,"2330.TW"
,"2016-07-13",169.5,170,167,135.614013671875,50653000,168.5,"2330.TW"
,"2016-07-14",167,170,167,136.0164337158203,34790000,169,"2330.TW"
,"2016-07-15",168,169.5,166.5,136.4188690185547,41546000,169.5,"2330.TW"
,"2016-07-18",168,170,168,136.4188690185547,24749000,169.5,"2330.TW"
,"2016-07-19",170.5,170.5,169,137.22369384765625,42456000,170.5,"2330.TW"
,"2016-07-20",170,170.5,169,136.8212890625,38053000,170,"2330.TW"
,"2016-07-21",171,172,170,138.43093872070312,33130000,172,"2330.TW"
,"2016-07-22",172,172,170.5,137.62608337402344,28504000,171,"2330.TW"
,"2016-07-25",172,173,169,138.02850341796875,27145000,171.5,"2330.TW"
,"2016-07-26",172,173,171.5,139.23573303222656,32685000,173,"2330.TW"
,"2016-07-27",175,176,174.5,140.8454132080078,34117000,175,"2330.TW"
,"2016-07-28",175,176.5,173,142.0526580810547,31071000,176.5,"2330.TW"
,"2016-07-29",177,177,172.5,138.83334350585938,29795000,172.5,"2330.TW"
,"2016-08-01",175,177,174.5,142.45510864257812,34188000,177,"2330.TW"
,"2016-08-02",177.5,177.5,175.5,141.65025329589844,15250000,176,"2330.TW"
,"2016-08-03",172.5,174,172,138.83334350585938,21627000,172.5,"2330.TW"
,"2016-08-04",173,174.5,172.5,140.44297790527344,13612000,174.5,"2330.TW"
,"2016-08-05",175,177.5,174,142.45510864257812,25759000,177,"2330.TW"
,"2016-08-08",178,178,176.5,143.2598876953125,16200000,178,"2330.TW"
,"2016-08-09",178.5,179.5,177,143.66232299804688,16413000,178.5,"2330.TW"
,"2016-08-10",179,179.5,178,144.46717834472656,19279000,179.5,"2330.TW"
,"2016-08-11",177.5,178,175.5,142.0526580810547,28180000,176.5,"2330.TW"
,"2016-08-12",178.5,178.5,177,142.8574981689453,22947000,177.5,"2330.TW"
,"2016-08-15",178.5,179,177.5,144.0647430419922,12020000,179,"2330.TW"
,"2016-08-16",178,179,175,141.24786376953125,34260000,175.5,"2330.TW"
,"2016-08-17",177,177.5,176,142.45510864257812,21487000,177,"2330.TW"
,"2016-08-18",176,176.5,175,141.65025329589844,27253000,176,"2330.TW"
,"2016-08-19",177,177.5,174,140.44297790527344,23470000,174.5,"2330.TW"
,"2016-08-22",173,174,171.5,138.83334350585938,21337000,172.5,"2330.TW"
,"2016-08-23",174,175,173.5,140.8454132080078,20888000,175,"2330.TW"
,"2016-08-24",175,175.5,173.5,139.63815307617188,12092000,173.5,"2330.TW"
,"2016-08-25",175,177,174.5,142.0526580810547,23892000,176.5,"2330.TW"
,"2016-08-26",175,177,175,142.45510864257812,15076000,177,"2330.TW"
,"2016-08-29",175,177,174,141.65025329589844,16975000,176,"2330.TW"
,"2016-08-30",176,176.5,174,140.0405731201172,19471000,174,"2330.TW"
,"2016-08-31",176.5,177,174.5,142.0526580810547,38524000,176.5,"2330.TW"
,"2016-09-01",176,176,173,140.0405731201172,22692000,174,"2330.TW"
,"2016-09-02",176.5,176.5,174,140.0405731201172,16999000,174,"2330.TW"
,"2016-09-05",176.5,177.5,176.5,142.45510864257812,22381000,177,"2330.TW"
,"2016-09-06",177,179,176.5,143.2598876953125,26024000,178,"2330.TW"
,"2016-09-07",180.5,185,180,148.89370727539062,49761000,185,"2330.TW"
,"2016-09-08",182.5,184.5,182.5,147.28404235839844,30204000,183,"2330.TW"
,"2016-09-09",181,181,179.5,145.27200317382812,29793000,180.5,"2330.TW"
,"2016-09-12",177.5,177.5,174,141.24786376953125,43036000,175.5,"2330.TW"
,"2016-09-13",176.5,176.5,173.5,141.24786376953125,36834000,175.5,"2330.TW"
,"2016-09-14",174,176,173.5,140.0405731201172,52877000,174,"2330.TW"
,"2016-09-19",179.5,183,178.5,147.28404235839844,57055000,183,"2330.TW"
,"2016-09-20",182,183.5,181.5,147.68650817871094,23641000,183.5,"2330.TW"
,"2016-09-21",181,184,180.5,148.0888671875,25008000,184,"2330.TW"
,"2016-09-22",185,185.5,183.5,148.89370727539062,20980000,185,"2330.TW"
,"2016-09-23",185,187.5,184.5,150.50340270996094,23213000,187,"2330.TW"
,"2016-09-26",183.5,185,183,147.68650817871094,24225000,183.5,"2330.TW"
,"2016-09-27",183.5,183.5,183.5,147.68650817871094,0,183.5,"2330.TW"
,"2016-09-28",183.5,183.5,183.5,147.68650817871094,0,183.5,"2330.TW"
,"2016-09-29",185.5,187.5,185.5,150.50340270996094,54272000,187,"2330.TW"
,"2016-09-30",185.5,186.5,182.5,148.0888671875,42592000,184,"2330.TW"
,"2016-10-03",186,186.5,184.5,149.6985626220703,17742000,186,"2330.TW"
,"2016-10-04",185,187,185,150.50340270996094,16859000,187,"2330.TW"
,"2016-10-05",186,186,184.5,149.6985626220703,19148000,186,"2330.TW"
,"2016-10-06",185,187.5,185,150.90576171875,15524000,187.5,"2330.TW"
,"2016-10-07",188,188,186,151.3082275390625,15380000,188,"2330.TW"
,"2016-10-11",191,191,186,150.90576171875,30294000,187.5,"2330.TW"
,"2016-10-12",186.5,190,186,152.51548767089844,22604000,189.5,"2330.TW"
,"2016-10-13",190.5,191,187,151.7106475830078,37642000,188.5,"2330.TW"
,"2016-10-14",187,189,186.5,151.3082275390625,33248000,188,"2330.TW"
,"2016-10-17",186.5,187.5,185,150.10096740722656,37340000,186.5,"2330.TW"
,"2016-10-18",186.5,187,185.5,150.50340270996094,38150000,187,"2330.TW"
,"2016-10-19",187.5,189.5,187.5,152.51548767089844,33272000,189.5,"2330.TW"
,"2016-10-20",189.5,190.5,189,153.3202667236328,13226000,190.5,"2330.TW"
,"2016-10-21",191,192,188.5,151.7106475830078,21936000,188.5,"2330.TW"
,"2016-10-24",191,191,189.5,153.7227020263672,13459000,191,"2330.TW"
,"2016-10-25",192,193,191,155.33238220214844,18878000,193,"2330.TW"
,"2016-10-26",190.5,192.5,190.5,154.1251220703125,21043000,191.5,"2330.TW"
,"2016-10-27",191.5,191.5,188.5,151.7106475830078,26231000,188.5,"2330.TW"
,"2016-10-28",189.5,190,188.5,152.51548767089844,24348000,189.5,"2330.TW"
,"2016-10-31",189,190.5,186.5,151.7106475830078,25330000,188.5,"2330.TW"
,"2016-11-01",188.5,189.5,187.5,152.51548767089844,14290000,189.5,"2330.TW"
,"2016-11-02",187.5,188,186,149.6985626220703,16488000,186,"2330.TW"
,"2016-11-03",185.5,186.5,184.5,148.49130249023438,25038000,184.5,"2330.TW"
,"2016-11-04",184.5,186,184,148.49130249023438,14860000,184.5,"2330.TW"
,"2016-11-07",186.5,189,186,152.1130828857422,21332000,189,"2330.TW"
,"2016-11-08",190,190,188,151.7106475830078,15437000,188.5,"2330.TW"
,"2016-11-09",190,190.5,182,146.47921752929688,55541000,182,"2330.TW"
,"2016-11-10",187,188,185.5,149.29615783691406,38234000,185.5,"2330.TW"
,"2016-11-11",181.5,183,181,146.0768280029297,67603000,181.5,"2330.TW"
,"2016-11-14",181,182,180,145.27200317382812,47989000,180.5,"2330.TW"
,"2016-11-15",179.5,182,179,144.8695526123047,33505000,180,"2330.TW"
,"2016-11-16",180.5,183,180,144.8695526123047,34833000,180,"2330.TW"
,"2016-11-17",182,182.5,180.5,146.0768280029297,22434000,181.5,"2330.TW"
,"2016-11-18",181.5,181.5,180,145.67442321777344,22474000,181,"2330.TW"
,"2016-11-21",180.5,181.5,180,145.67442321777344,15600000,181,"2330.TW"
,"2016-11-22",182,185,181.5,148.0888671875,27599000,184,"2330.TW"
,"2016-11-23",184.5,186.5,184,149.29615783691406,22128000,185.5,"2330.TW"
,"2016-11-24",184,185,183,147.28404235839844,14980000,183,"2330.TW"
,"2016-11-25",182.5,183.5,182,146.47921752929688,10116000,182,"2330.TW"
,"2016-11-28",181.5,184,181.5,148.0888671875,19096000,184,"2330.TW"
,"2016-11-29",183.5,185,182,146.47921752929688,24408000,182,"2330.TW"
,"2016-11-30",181.5,183,181.5,147.28404235839844,39671000,183,"2330.TW"
,"2016-12-01",182,183,181.5,147.28404235839844,13908000,183,"2330.TW"
,"2016-12-02",179,179.5,178,143.2598876953125,53836000,178,"2330.TW"
,"2016-12-05",178,180,178,144.0647430419922,29191000,179,"2330.TW"
,"2016-12-06",181,183,180.5,146.47921752929688,27309000,182,"2330.TW"
,"2016-12-07",183,183.5,181.5,146.0768280029297,14110000,181.5,"2330.TW"
,"2016-12-08",184,185.5,183,149.29615783691406,27257000,185.5,"2330.TW"
,"2016-12-09",186,186,184.5,149.6985626220703,24867000,186,"2330.TW"
,"2016-12-12",186,187,184,148.89370727539062,18796000,185,"2330.TW"
,"2016-12-13",186.5,186.5,184.5,149.6985626220703,23591000,186,"2330.TW"
,"2016-12-14",186.5,187.5,185.5,150.90576171875,16571000,187.5,"2330.TW"
,"2016-12-15",185,187.5,184.5,150.50340270996094,22803000,187,"2330.TW"
,"2016-12-16",185.5,187,185,148.89370727539062,35985000,185,"2330.TW"
,"2016-12-19",184,184.5,182.5,146.88165283203125,20535000,182.5,"2330.TW"
,"2016-12-20",181,182.5,180,146.88165283203125,24139000,182.5,"2330.TW"
,"2016-12-21",181,182,180,144.8695526123047,29690000,180,"2330.TW"
,"2016-12-22",180,180.5,179,144.0647430419922,26269000,179,"2330.TW"
,"2016-12-23",179,180,178.5,143.66232299804688,22961000,178.5,"2330.TW"
,"2016-12-26",179,180,179,144.46717834472656,5675000,179.5,"2330.TW"
,"2016-12-27",180,180.5,179.5,144.8695526123047,8252000,180,"2330.TW"
,"2016-12-28",181,182,180.5,146.47921752929688,21226000,182,"2330.TW"
,"2016-12-29",180,181.5,180,144.8695526123047,30200000,180,"2330.TW"
,"2016-12-30",181,182.5,180,146.0768280029297,36610000,181.5,"2330.TW"
,"2017-01-03",181.5,183.5,181,147.28404235839844,22630000,183,"2330.TW"
,"2017-01-04",183,184,181.5,147.28404235839844,24369000,183,"2330.TW"
,"2017-01-05",182,183.5,181.5,147.68650817871094,20979000,183.5,"2330.TW"
,"2017-01-06",184,184.5,183.5,148.0888671875,22443000,184,"2330.TW"
,"2017-01-09",184,185,183,148.0888671875,18569000,184,"2330.TW"
,"2017-01-10",184.5,185.5,183.5,148.0888671875,20198000,184,"2330.TW"
,"2017-01-11",185,185,181.5,146.47921752929688,29107000,182,"2330.TW"
,"2017-01-12",182.5,185.5,182.5,148.49130249023438,41130000,184.5,"2330.TW"
,"2017-01-13",180.5,182.5,180.5,146.0768280029297,52352000,181.5,"2330.TW"
,"2017-01-16",180,180.5,179,144.46717834472656,30756000,179.5,"2330.TW"
,"2017-01-17",180.5,181,179.5,145.67442321777344,13159000,181,"2330.TW"
,"2017-01-18",180.5,181,179.5,145.67442321777344,23693000,181,"2330.TW"
,"2017-01-19",179.5,181,179.5,145.27200317382812,24627000,180.5,"2330.TW"
,"2017-01-20",181,181.5,180.5,145.67442321777344,23429000,181,"2330.TW"
,"2017-01-23",182.5,185,182.5,148.89370727539062,36992000,185,"2330.TW"
,"2017-01-24",185,186.5,184.5,149.29615783691406,55022000,185.5,"2330.TW"
,"2017-02-02",188,188.5,184,148.49130249023438,94089000,184.5,"2330.TW"
,"2017-02-03",186,186,183.5,148.49130249023438,29518000,184.5,"2330.TW"
,"2017-02-06",184.5,185.5,184,148.49130249023438,24779000,184.5,"2330.TW"
,"2017-02-07",183.5,185,183,148.49130249023438,23616000,184.5,"2330.TW"
,"2017-02-08",183.5,184.5,183,147.68650817871094,29168000,183.5,"2330.TW"
,"2017-02-09",184,185.5,183.5,148.0888671875,18967000,184,"2330.TW"
,"2017-02-10",184.5,185.5,184,149.29615783691406,34747000,185.5,"2330.TW"
,"2017-02-13",186.5,188,186.5,150.90576171875,25124000,187.5,"2330.TW"
,"2017-02-14",189,190,187.5,150.90576171875,45696000,187.5,"2330.TW"
,"2017-02-15",187,189.5,186.5,152.1130828857422,39347000,189,"2330.TW"
,"2017-02-16",190,190.5,188,152.1130828857422,27018000,189,"2330.TW"
,"2017-02-17",190,190.5,189,152.51548767089844,20389000,189.5,"2330.TW"
,"2017-02-20",190,190.5,189.5,152.91787719726562,13254000,190,"2330.TW"
,"2017-02-21",190,190,188.5,152.91787719726562,31159000,190,"2330.TW"
,"2017-02-22",190.5,191,188.5,151.7106475830078,25677000,188.5,"2330.TW"
,"2017-02-23",188,189.5,187,151.7106475830078,35725000,188.5,"2330.TW"
,"2017-02-24",187.5,190.5,187.5,152.1130828857422,22766000,189,"2330.TW"
,"2017-03-01",188.5,188.5,186,149.6985626220703,46186000,186,"2330.TW"
,"2017-03-02",188,188.5,185,149.6985626220703,39980000,186,"2330.TW"
,"2017-03-03",184.5,185,184,148.0888671875,28197000,184,"2330.TW"
,"2017-03-06",184,184.5,183.5,147.68650817871094,12531000,183.5,"2330.TW"
,"2017-03-07",184,185.5,184,149.29615783691406,18812000,185.5,"2330.TW"
,"2017-03-08",186,188,185.5,150.50340270996094,31791000,187,"2330.TW"
,"2017-03-09",185.5,186,184,148.49130249023438,28489000,184.5,"2330.TW"
,"2017-03-10",184,184.5,183,147.68650817871094,20053000,183.5,"2330.TW"
,"2017-03-13",185,186.5,185,150.10096740722656,10487000,186.5,"2330.TW"
,"2017-03-14",188,188,186,149.6985626220703,22245000,186,"2330.TW"
,"2017-03-15",185.5,187,185.5,150.10096740722656,14131000,186.5,"2330.TW"
,"2017-03-16",188,190,188,152.91787719726562,31507000,190,"2330.TW"
,"2017-03-17",189.5,191.5,189,154.1251220703125,33764000,191.5,"2330.TW"
,"2017-03-20",191.5,191.5,189.5,154.1251220703125,16215000,191.5,"2330.TW"
,"2017-03-21",192,195,191.5,156.94203186035156,32246000,195,"2330.TW"
,"2017-03-22",192.5,193.5,191.5,155.7347869873047,27396000,193.5,"2330.TW"
,"2017-03-23",192,193.5,192,155.7347869873047,18472000,193.5,"2330.TW"
,"2017-03-24",192,193,192,154.92996215820312,17541000,192.5,"2330.TW"
,"2017-03-27",194.5,194.5,192,155.33238220214844,29251000,193,"2330.TW"
,"2017-03-28",195,195,192.5,156.5395965576172,38259000,194.5,"2330.TW"
,"2017-03-29",194.5,194.5,191,154.1251220703125,33374000,191.5,"2330.TW"
,"2017-03-30",192.5,193,190.5,154.1251220703125,28302000,191.5,"2330.TW"
,"2017-03-31",191,192,189,152.1130828857422,33635000,189,"2330.TW"
,"2017-04-05",189.5,193,189.5,155.33238220214844,43748000,193,"2330.TW"
,"2017-04-06",193,193,191,154.1251220703125,16173000,191.5,"2330.TW"
,"2017-04-07",192,192,188.5,153.7227020263672,18911000,191,"2330.TW"
,"2017-04-10",191,191.5,189.5,152.91787719726562,17024000,190,"2330.TW"
,"2017-04-11",190,191,189,153.7227020263672,8441000,191,"2330.TW"
,"2017-04-12",190.5,191.5,190,153.7227020263672,17283000,191,"2330.TW"
,"2017-04-13",189.5,192,189.5,154.1251220703125,14771000,191.5,"2330.TW"
,"2017-04-14",189.5,189.5,188,152.1130828857422,30701000,189,"2330.TW"
,"2017-04-17",189,189,187.5,150.90576171875,17096000,187.5,"2330.TW"
,"2017-04-18",188,189.5,187.5,151.3082275390625,25063000,188,"2330.TW"
,"2017-04-19",187.5,187.5,186.5,150.10096740722656,30477000,186.5,"2330.TW"
,"2017-04-20",186.5,188,186.5,150.50340270996094,21488000,187,"2330.TW"
,"2017-04-21",187.5,190,187.5,152.91787719726562,17373000,190,"2330.TW"
,"2017-04-24",191,191.5,188.5,152.91787719726562,19317000,190,"2330.TW"
,"2017-04-25",190.5,192,189.5,154.52752685546875,31932000,192,"2330.TW"
,"2017-04-26",192,192,190.5,153.7227020263672,29909000,191,"2330.TW"
,"2017-04-27",192,193,190.5,155.33238220214844,27940000,193,"2330.TW"
,"2017-04-28",193.5,194.5,193,156.5395965576172,34852000,194.5,"2330.TW"
,"2017-05-02",198.5,199,195.5,158.1492919921875,44119000,196.5,"2330.TW"
,"2017-05-03",198,198.5,197,159.3564910888672,25723000,198,"2330.TW"
,"2017-05-04",198.5,199,197,159.3564910888672,22088000,198,"2330.TW"
,"2017-05-05",197,198.5,197,158.95408630371094,17036000,197.5,"2330.TW"
,"2017-05-08",199,202.5,199,162.978271484375,36538000,202.5,"2330.TW"
,"2017-05-09",205.5,207,203.5,163.78311157226562,48077000,203.5,"2330.TW"
,"2017-05-10",204,206,204,165.3927459716797,28312000,205.5,"2330.TW"
,"2017-05-11",204.5,208.5,204,167.00241088867188,43718000,207.5,"2330.TW"
,"2017-05-12",205,207,205,165.79519653320312,25009000,206,"2330.TW"
,"2017-05-15",204,206,204,165.79519653320312,25666000,206,"2330.TW"
,"2017-05-16",205,205,203.5,164.5879364013672,33224000,204.5,"2330.TW"
,"2017-05-17",203,204,203,164.18551635742188,21567000,204,"2330.TW"
,"2017-05-18",202.5,204,201.5,163.78311157226562,22461000,203.5,"2330.TW"
,"2017-05-19",203.5,204.5,202.5,163.3806610107422,16492000,203,"2330.TW"
,"2017-05-22",203.5,205,203,164.9903564453125,13726000,205,"2330.TW"
,"2017-05-23",205,207,204.5,164.9903564453125,19991000,205,"2330.TW"
,"2017-05-24",205,206,205,165.3927459716797,13380000,205.5,"2330.TW"
,"2017-05-25",206,207,205.5,166.60003662109375,22328000,207,"2330.TW"
,"2017-05-26",205,207,205,166.60003662109375,32514000,207,"2330.TW"
,"2017-05-31",206.5,207,203,163.3806610107422,67475000,203,"2330.TW"
,"2017-06-01",205,207,204.5,166.60003662109375,27589000,207,"2330.TW"
,"2017-06-02",208.5,209,207.5,168.20968627929688,22573000,209,"2330.TW"
,"2017-06-05",209.5,212,209,170.62416076660156,21457000,212,"2330.TW"
,"2017-06-06",210.5,211.5,210.5,169.41688537597656,14912000,210.5,"2330.TW"
,"2017-06-07",212,212.5,210,170.2217559814453,29514000,211.5,"2330.TW"
,"2017-06-08",212,213,211.5,171.42898559570312,18437000,213,"2330.TW"
,"2017-06-09",214.5,215,212,170.62416076660156,31774000,212,"2330.TW"
,"2017-06-12",207,210,207,167.00241088867188,58256000,207.5,"2330.TW"
,"2017-06-13",207,208.5,206.5,167.40484619140625,43566000,208,"2330.TW"
,"2017-06-14",208.5,209.5,206,166.60003662109375,36293000,207,"2330.TW"
,"2017-06-15",207.5,208,207,167.40484619140625,17748000,208,"2330.TW"
,"2017-06-16",207.5,212,207,170.2217559814453,32816000,211.5,"2330.TW"
,"2017-06-19",211,213,210.5,171.42898559570312,15632000,213,"2330.TW"
,"2017-06-20",215,218,214.5,174.24591064453125,28630000,216.5,"2330.TW"
,"2017-06-21",216,217,214.5,173.44105529785156,44789000,215.5,"2330.TW"
,"2017-06-22",217,218,216.5,175.45314025878906,24139000,218,"2330.TW"
,"2017-06-23",218,218.5,217,174.6483154296875,39621000,217,"2330.TW"
,"2017-06-26",212,215,212,178.8065948486328,58686000,215,"2330.TW"
,"2017-06-27",214,214,211,175.89578247070312,43269000,211.5,"2330.TW"
,"2017-06-28",209.5,210,208,173.40081787109375,48568000,208.5,"2330.TW"
,"2017-06-29",210.5,210.5,208.5,174.64830017089844,26019000,210,"2330.TW"
,"2017-06-30",206.5,208.5,206.5,173.40081787109375,30867000,208.5,"2330.TW"
,"2017-07-03",207.5,209,207,173.81661987304688,19027000,209,"2330.TW"
,"2017-07-04",208,208.5,207,172.15335083007812,21132000,207,"2330.TW"
,"2017-07-05",207,208.5,206.5,173.40081787109375,23276000,208.5,"2330.TW"
,"2017-07-06",208,208.5,207,172.5691680908203,15242000,207.5,"2330.TW"
,"2017-07-07",207,207.5,205.5,171.32171630859375,20655000,206,"2330.TW"
,"2017-07-10",206.5,207,206,171.32171630859375,13292000,206,"2330.TW"
