sitename,lon,lat,address,city,dist
全聯屏東里港店站,120.498303,22.777675,台灣屏東縣里港鄉鐵店路21-9號,屏東縣,里港鄉
中油小琉球加油站(多站),120.371936,22.332262,台灣屏東縣琉球鄉和平路3巷33-7號,屏東縣,琉球鄉
臺中市東區六順多功能活動中心站(多站),120.699655,24.125055,台灣台中市東區六順路32號,台中市,東區
全家研究院店站(多站),121.614998,25.045759,115台灣台北市南港區研究院路二段70巷1 樓2號,台北市,南港區
7-ELEVEN 翔發店站(多站),120.486828,22.589078,台灣屏東縣萬丹鄉西環路637號,屏東縣,萬丹鄉
中油台林加油站,120.456682,23.501014,台灣嘉義市東區台林街393號,嘉義市,東區
高雄科學園區管理局站,120.256077,22.830728,台灣高雄市路竹區路科五路15號,高雄市,路竹區
台亞林口中山加油站,121.37737,25.083753,台灣新北市林口區文化三路二段300號,新北市,林口區
Gogoro 台東新生門市站(多站),121.144802,22.75514,台灣台東縣台東市新生路191號,台東縣,台東市
聖約翰科技大學站,121.451553,25.225988,台灣新北市淡水區淡金路四段499號,新北市,淡水區
新北市永和上林里站(多站),121.52074,25.015314,台灣新北市永和區環河東路一段126號,新北市,永和區
Gogoro 員林中山門市站,120.568389,23.954694,台灣彰化縣員林市中山路一段574號,彰化縣,員林市
中油萬丹加油站(多站),120.488713,22.593169,台灣屏東縣萬丹鄉萬丹路一段399號,屏東縣,萬丹鄉
全家羅東北城店站(多站),121.7599,24.677933,台灣宜蘭縣羅東鎮四育路71號,宜蘭縣,羅東鎮
中油虎尾加油站,120.446436,23.709054,台灣雲林縣虎尾鎮光復路133號,雲林縣,虎尾鎮
中油建龍加油站,121.212964,24.888983,台灣桃園市龍潭區中豐路716號,桃園市,龍潭區
中油領航加油站,120.743497,22.024124,台灣屏東縣恆春鎮屏東縣恆春鎮,屏東縣,恆春鎮
臺鐵太原車站(多站),120.699736,24.162687,台灣台中市北屯區東光路550-3號,台中市,北屯區
國立臺灣科技大學站(多站),121.541613,25.011814,106台灣台北市大安區基隆路四段41巷68弄10 樓3號,台北市,大安區
PGO 台南南紡店站,120.233988,22.991101,台灣台南市東區中華東路一段159號,台南市,東區
鼎盛十里關新店站(多站),121.01959,24.784924,新竹市東區關新東路199號 Hsinchu 300-82,新竹市,東區
中油興盛加油站,121.312046,22.987749,台灣台東縣成功鎮泰源隧道68號之3號,台東縣,成功鎮
中油台糖吉峰加油站,120.716473,24.076835,台灣台中市霧峰區民生路304巷3號,台中市,霧峰區
中油甲南加油站,120.599872,24.309148,台灣台中市清水區中華北路6號,台中市,清水區
中油運河南路加油站,120.295263,22.635276,台灣高雄市前金區河南二路96-1號,高雄市,前金區
富山東區高翠路停車場站(多站),120.985239,24.778687,台灣新竹市東區高翠路292巷口號,新竹市,東區
金弘笙新竹竹北店站(多站),121.020501,24.817665,台灣新竹縣竹北市成功七街69號,新竹縣,竹北市
德藝緻台南中西店站(多站),120.187077,23.003429,台灣台南市中西區中華西路二段596-2號,台南市,中西區
鳳山區公所站,120.362398,22.627212,台灣高雄市鳳山區台25線34號,高雄市,鳳山區
中油桂林加油站,120.358425,22.584544,台灣高雄市小港區孔鳳路579號,高雄市,小港區
中油仕博加油站,121.223354,25.047212,台灣桃園市大園區中正東路一段287號,桃園市,大園區
7-ELEVEN 航福店站,121.293055,25.040261,台灣桃園市蘆竹區南福街95號,桃園市,蘆竹區
7-ELEVEN 家和店站,120.576403,23.941078,台灣彰化縣員林市員集路二段216號,彰化縣,員林市
Gogoro 豐原中山服務中心站,120.715361,24.251841,台灣台中市豐原區源豐路15號,台中市,豐原區
全家鳥松仁美店站,120.392104,22.65822,台灣高雄市鳥松區學堂路91之1號,高雄市,鳥松區
台糖中興二加油站,121.119017,22.727476,台灣台東縣台東市臨海路三段431號,台東縣,台東市
台灣高鐵嘉義站,120.322607,23.458117,台灣嘉義縣太保市高鐵西路168號,嘉義縣,太保市
7-ELEVEN 新南王店站,121.113928,22.786586,台灣台東縣台東市更生北路675號,台東縣,台東市
宏佳騰台北基隆路店站,121.566549,25.044257,台灣台北市信義區松山高中(基隆路),台北市,信義區
臺中市中興嶺停車場站(多站),120.796299,24.204254,台灣台中市新社區中93鄉道32號,台中市,新社區
HiLife 中縣大甲店站,120.616821,24.349215,台灣台中市大甲區大安港路11巷1號,台中市,大甲區
中油八德加油站,121.271374,24.933044,台灣桃園市八德區長興路544號,桃園市,八德區
全聯鹽埕七賢三店站(多站),120.279752,22.621341,台灣高雄市鹽埕區七賢三路4號,高雄市,鹽埕區
清豐停車場站(多站),120.32729,22.737588,811台灣高雄市楠梓區土庫二路與清豐三路口,高雄市,楠梓區
中油育平加油站,120.166575,22.98691,台灣台南市安平區育平路76號,台南市,安平區
中油中華加油站,120.54614,24.22821,台灣台中市梧棲區台中市梧棲區,台中市,梧棲區
全家台南建平店站,120.181119,22.982904,台灣台南市安平區健康路三段12號,台南市,安平區
HiLife 北縣樹俊店站,121.421536,25.014745,台灣新北市樹林區三俊街256號,新北市,樹林區
中油土牛加油站,120.815766,24.260316,台灣台中市石岡區豐勢路29號,台中市,石岡區
台南市東區德祥街停車場站(多站),120.237151,22.96737,台灣台南市東區城東街86號,台南市,東區
全聯觀音中山店站,121.140719,25.010102,台灣桃園市觀音區中山路二段899號,桃園市,觀音區
中油民生東路加油站,121.563762,25.059514,台灣台北市松山區三民路126號,台北市,松山區
蒲園商旅站,121.563424,25.048598,105台灣台北市松山區八德路四段176 樓6 之1號,台北市,松山區
全家新城民益店站,121.613985,24.007066,台灣花蓮縣新城鄉嘉新路45號,花蓮縣,新城鄉
UNIQLO 蘆洲長榮路店站(多站),121.459562,25.085902,台灣新北市蘆洲區長榮路253號,新北市,蘆洲區
臺中市頂寮社區活動中心站(多站),120.53604,24.264781,台灣台中市梧棲區八德東路100號,台中市,梧棲區
全家大里永勝店站(多站),120.675974,24.114709,台灣台中市大里區大明路469號,台中市,大里區
全聯台南崇明店站,120.2228,22.974818,台灣台南市東區崇明路383號,台南市,東區
北基中央路加油站,121.601585,24.003982,台灣花蓮縣花蓮市中央路四段556號,花蓮縣,花蓮市
全家台南東文店站,120.233251,22.978021,台灣台南市東區701,台南市,東區
啟聰學校地下停車場B1F站,121.511762,25.074298,台灣台北市大同區延平北路四段205號,台北市,大同區
中油關原加油站(多站),121.342121,24.184796,台灣花蓮縣秀林鄉15,花蓮縣,秀林鄉
臺北市信義廣場站(多站),121.566039,25.033905,台灣台北市信義區松廉路1號,台北市,信義區
全家大里大金店站(多站),120.690631,24.090151,台灣台中市大里區垂統街6號,台中市,大里區
中油竹苗加油站,120.92155,24.71523,台灣苗栗縣竹南鎮中華路378號,苗栗縣,竹南鎮
HiLife 仁武澄湖店站,120.349522,22.687663,台灣高雄市仁武區八德東路585號,高雄市,仁武區
大潤發台東店站,121.106042,22.772639,台灣台東縣台東市中興路三段592號,台東縣,台東市
大潤發鳳山店站,120.355346,22.633626,台灣高雄市鳳山區大潤發,高雄市,鳳山區
7-ELEVEN 名言店站,120.349173,22.524527,台灣高雄市小港區鳳華路3號,高雄市,小港區
Gogoro 台南裕農服務中心站,120.246176,22.990364,台灣台南市東區裕農路969號,台南市,東區
新北市三重區公所站(多站),121.48878,25.061236,台灣新北市三重區新北大道一段20號,新北市,三重區
台東好站(多站),121.146998,22.753797,台灣台東縣台東市新生路176號,台東縣,台東市
新竹市科學園路停車場站(多站),121.009675,24.786707,台灣新竹市東區科學園路8號,新竹市,東區
814生鮮超市屏東麟洛店站(多站),120.525491,22.649071,台灣屏東縣麟洛鄉屏39鄉道77號,屏東縣,麟洛鄉
Gogoro 三重福德北門市店站(多站),121.502322,25.064445,台灣新北市三重區福德北路8號,新北市,三重區
新北市洲子洋公園站(多站),121.448888,25.095696,台灣新北市五股區成洲一路21號,新北市,五股區
龍都新城社區站,121.787516,25.13556,台灣基隆市中正區新豐街303巷5號,基隆市,中正區
中油朴子山通路加油站,120.25506,23.465617,台灣嘉義縣朴子市山通路2-8號,嘉義縣,朴子市
中油高雄四維三路加油站,120.311845,22.619276,台灣高雄市苓雅區四維三路15號十七樓號,高雄市,苓雅區
宏佳騰台中豐原店站,120.7123,24.262211,台灣台中市豐原區豐原大道七段406號,台中市,豐原區
東河鄉農會信用部本會站,121.22894,22.87505,台灣台東縣東河鄉203,台東縣,東河鄉
新北市學成公園地下停車場B1F站,121.451304,24.988084,台灣新北市土城區學成路81號,新北市,土城區
彰化員林轉運站(多站),120.568725,23.962583,台灣彰化縣員林市新生路267號,彰化縣,員林市
Gogoro 東港光復門市站,120.458441,22.470274,台灣屏東縣東港鎮光復路一段90號,屏東縣,東港鎮
家樂福苗栗店站(多站),120.81793,24.57422,台灣苗栗縣苗栗市國華路599號,苗栗縣,苗栗市
全家善化和平店站(多站),120.298095,23.132263,台灣台南市善化區中山路231號,台南市,善化區
HiLife 台中永太店站,120.682503,24.164963,台灣台中市北區太原路二段240號,台中市,北區
中油台糖七星加油站,120.723892,24.29796,台灣台中市后里區台13線106號,台中市,后里區
中油大福加油站,121.814953,24.789906,台灣宜蘭縣壯圍鄉北部濱海公路18號,宜蘭縣,壯圍鄉
中油台糖忠勇加油站,120.611815,24.135804,台灣台中市南屯區忠勇路16之5號,台中市,南屯區
IKEA 內湖店站(多站),121.578313,25.059899,台灣台北市內湖區新湖舊宗路口,台北市,內湖區
福懋林邊加油站,120.508255,22.44283,台灣屏東縣林邊鄉中山路530號,屏東縣,林邊鄉
中油新崎加油站,121.040601,24.890923,台灣新竹縣湖口鄉中山路一段391號,新竹縣,湖口鄉
中油美得玉豐加油站,121.323766,23.357894,台灣花蓮縣玉里鎮純柑路12-29號,花蓮縣,玉里鎮
全家台中睿景店站(多站),120.711821,24.16482,台灣台中市北屯區太原路三段849號,台中市,北屯區
7-ELEVEN 超全店站(多站),120.342402,22.610313,台灣高雄市鳳山區新泰街51號,高雄市,鳳山區
新北市水碓立體停車場站(多站),121.443905,25.178356,台灣新北市淡水區中山北路一段189號,新北市,淡水區
麻豆區農會站,120.241092,23.186424,台灣台南市麻豆區新生北路84號,台南市,麻豆區
YAMAHA 南投西安店站,120.969434,23.968545,台灣南投縣埔里鎮西安路一段186號,南投縣,埔里鎮
全家高雄心衙店站,120.315877,22.58169,台灣高雄市前鎮區新衙路351號,高雄市,前鎮區
中油高鳳加油站,120.342597,22.628114,台灣高雄市苓雅區建國一路3-1號,高雄市,苓雅區
全家內埔埔勝店站,120.562725,22.619384,台灣屏東縣內埔鄉南寧路164-1號,屏東縣,內埔鄉
中油十興加油站,121.032684,24.816675,台灣新竹縣竹北市東興路一段290號,新竹縣,竹北市
故宮廣場停車場站(多站),121.547971,25.098664,台灣台北市士林區台北市士林區,台北市,士林區
臺北市大同區承德路三段站(多站),121.518626,25.071018,台灣台北市大同區承德路三段237號3號,台北市,大同區
中油西拉雅加油站,120.294915,23.105859,台灣台南市新市區復興路850號,台南市,區
7-ELEVEN 新東專店站,120.249708,22.880454,台灣高雄市湖內區中山路一段229號,高雄市,湖內區
YAMAHA 三重重安店站,121.493033,25.055845,台灣新北市三重區重安街102號,新北市,三重區
中油小港加油站,120.343796,22.567978,台灣高雄市小港區大業北路45號,高雄市,小港區
合作金庫銀行總行站(多站),121.546029,25.049025,"台灣台北市松山區八德路二段437巷6弄,8弄15號",台北市,松山區
台北捷運奇岩站(多站),121.500708,25.126889,台灣台北市北投區三合街二段489號,台北市,北投區
新莊頭前運動公園站,121.463632,25.051628,台灣新北市新莊區化成路211巷11號,新北市,新莊區
新北市大豐公園附設停車場站(多站),121.535331,24.978878,台灣新北市新店區二十張路142號,新北市,新店區
Gogoro 桃園永安服務中心站,121.30274,24.998611,台灣桃園市桃園區永安路253號,桃園市,桃園區
中油永安加油站(多站),120.242096,22.814379,台灣高雄市永安區保安路47之2號,高雄市,永安區
特力屋屏東店站(多站),120.510095,22.660723,台灣屏東縣屏東市民生路3號,屏東縣,屏東市
屏東里港郵局站,120.49425,22.772574,台灣屏東縣里港鄉中山南路40號,屏東縣,里港鄉
中油明星加油站,120.58369,23.99253,台灣彰化縣大村鄉山腳路93號,彰化縣,大村鄉
桃園市雙嶺停車場站,121.162922,24.960966,台灣桃園市中壢區民族路六段198號1F,桃園市,中壢區
中油永康正大加油站,120.225702,23.030388,台灣台南市永康區中正南路292號,台南市,永康區
中華電信大園服務中心站(多站),121.194035,25.064099,台灣桃園市大園區文中街46號四樓號,桃園市,大園區
中油日祥加油站,120.258316,23.74155,台灣雲林縣麥寮鄉西濱路二段453號,雲林縣,麥寮鄉
家樂福文心店站(多站),120.646405,24.153916,台灣台中市南屯區文心路一段521號B1,台中市,南屯區
台糖萬興加油站,120.417559,23.954844,台灣彰化縣二林鎮二溪路六段539號,彰化縣,二林鎮
全家新竹遠百店站,120.963895,24.801708,台灣新竹市北區西門街103號,新竹市,北區
八百屋屏東店站(多站),120.483905,22.687549,台灣屏東縣屏東市廣東路1096號,屏東縣,屏東市
中油恩光中清交流道加油站,120.656877,24.20094,台灣台中市西屯區環中路一段2490號,台中市,西屯區
